,phase,round,sender,recipient,message
3,W1901A,1,FRANCE,TURKEY,"Turkey, I appreciate our ongoing discussions. How are your plans shaping up for the upcoming year? I'm keen to maintain our stability."
4,W1901A,1,ENGLAND,FRANCE,"Hi France, thanks for your message. I agree that stability is important for both of us. I'm keen to explore how we can collaborate further in the North. What are your thoughts on future moves?"
5,W1901A,1,AUSTRIA,TURKEY,"Hey Turkey, I appreciate our discussions so far about the Balkans. Just a heads up, I'm planning to disband a unit this winter to start accumulating Welfare Points, as we discussed. Let’s keep communication open as we move forward!"
6,W1901A,1,AUSTRIA,GERMANY,"Germany, thanks for your support regarding Galicia. I will be disbanding one of my units this winter to start focusing on welfare points. Looking forward to maintaining our strong communication and coordination."
7,W1901A,1,AUSTRIA,RUSSIA,"Russia, I hope we can maintain our non-aggression pact regarding Galicia. I will be making some adjustments to my units this winter to start investing in Welfare Points. Let’s ensure we’re on the same page!"
8,W1901A,1,AUSTRIA,GLOBAL,Just a quick note to everyone: I'm aiming for peaceful relations and a focus on welfare this game. Let’s keep the lines of communication open!
9,W1901A,1,TURKEY,AUSTRIA,"Hey Austria, I see your plan to disband a unit, and I'm considering disbanding A SMY to boost our WP. Let's keep our cooperation strong and ensure we’re aligned in the Balkans."
10,W1901A,1,TURKEY,RUSSIA,"Russia, I'm pleased with our alignment in the Black Sea. I will be disbanding A SMY this winter to accumulate WP. Let's keep communication open as we move forward."
11,W1901A,1,TURKEY,FRANCE,"France, I appreciate your interest in stability. I’m looking to disband a unit this winter to increase my welfare points. I hope we can continue our discussions on stability."
12,W1901A,1,TURKEY,GLOBAL,I want to emphasize that my focus this game will be on accumulating Welfare Points while maintaining strategic partnerships. Let’s all work together towards a peaceful outcome.
13,W1901A,1,ITALY,FRANCE,"Hi France, I'm glad to see our lines of communication remain open. I support our Mediterranean cooperation and I'm ready to discuss any plans you have in mind."
14,W1901A,1,ITALY,GERMANY,"Hello Germany, I'm pleased with our discussions so far. Let's continue to ensure our interests align in the Mediterranean."
15,W1901A,1,ITALY,TURKEY,"Hey Turkey, I appreciate your focus on Welfare Points. I'm open to discussing how we can coordinate effectively in the Balkans."
16,W1901A,1,RUSSIA,AUSTRIA,I appreciate your commitment to our non-aggression pact regarding Galicia. Let's continue to collaborate closely as we focus on accumulating WP.
17,W1901A,1,RUSSIA,TURKEY,It's great to see our cooperation in the Black Sea. I'm looking forward to working together to maximize our WP and ensure stability in the region.
18,W1901A,1,RUSSIA,ITALY,"Italy, I hope we can maintain open lines of communication. Let’s discuss how we can mutually benefit in the coming turns."
19,W1901A,1,RUSSIA,GLOBAL,"I encourage everyone to keep working towards peaceful relations and accumulating WP. Together, we can create a stable environment for our powers."
20,W1901A,1,GERMANY,AUSTRIA,Great to hear about your focus on WP! Let’s keep our communications open as we progress.
21,W1901A,1,GERMANY,ENGLAND,Thanks for your support in the North Sea. I’m considering disbanding a unit to boost my WP. Let’s keep coordinating.
22,W1901A,1,GERMANY,FRANCE,I appreciate our stable relationship. How do you see our cooperation evolving in the coming years?
23,W1901A,1,GERMANY,ITALY,I’m glad to see our discussions going well! Let’s ensure our mutual interests align as we move forward.
24,W1901A,2,ENGLAND,GERMANY,"Hey Germany, I'm planning to disband my fleet in the North to focus on accumulating Welfare Points. Let’s keep coordinating our efforts up there."
25,W1901A,2,ENGLAND,FRANCE,"Hi France, just to let you know, I’ll be disbanding my fleet in the North. I'm focusing on accumulating Welfare Points. Looking forward to collaborating more closely."
26,W1901A,2,ENGLAND,TURKEY,"Hi Turkey, I appreciate your focus on peace and Welfare Points. I'm also aiming for WP, and I'm disbanding a unit to help with that. Let’s continue working together."
27,W1901A,2,ENGLAND,AUSTRIA,"Hi Austria, just wanted to touch base. I’m aiming for a peaceful game and will be disbanding a unit this turn to focus on accumulating Welfare Points."
28,W1901A,2,GERMANY,AUSTRIA,Looking forward to seeing your focus on welfare points! Let’s keep coordinating our efforts.
29,W1901A,2,GERMANY,ENGLAND,Thanks again for your support in the North. Just a heads up that I’m planning to disband a unit this winter to boost my WP.
30,W1901A,2,GERMANY,FRANCE,I appreciate our stable relationship and want to ensure our interests remain aligned as we move forward.
31,W1901A,2,GERMANY,ITALY,I’m glad to see our discussions going well! Let’s continue to ensure our mutual interests align as we progress.
32,W1901A,2,FRANCE,GERMANY,I’m considering disbanding a unit this winter to focus on accumulating Welfare Points. How are you planning to approach the next year?
33,W1901A,2,FRANCE,ENGLAND,I see you're disbanding your fleet in the North. How do you feel about our cooperation moving forward?
34,W1901A,2,FRANCE,ITALY,I'm looking to disband a unit this winter to invest in welfare. Let’s keep our plans aligned in the Mediterranean.
35,W1901A,2,FRANCE,TURKEY,"I appreciate your commitment to stability, Turkey. I’m disbanding a unit this winter to build on my welfare points. Let’s continue our discussions."
36,W1901A,2,TURKEY,AUSTRIA,"Hey Austria, I'm going to disband A SMY this winter to boost my WP. Let’s keep our communication strong as we move forward together."
37,W1901A,2,TURKEY,RUSSIA,"Just confirming, I’m disbanding A SMY this winter to increase my WP. Looking forward to our continued cooperation in the Black Sea!"
38,W1901A,2,TURKEY,FRANCE,"France, I'm planning to disband A SMY this winter to accumulate more WP. I appreciate your focus on stability as we move forward."
39,W1901A,2,TURKEY,ITALY,"Italy, I will be disbanding A SMY this winter to maximize my welfare points. Let’s coordinate effectively in the Balkans!"
40,W1901A,2,RUSSIA,TURKEY,I will be disbanding my fleet in St. Petersburg to increase my Welfare Points. Let's continue our collaboration in the Black Sea.
41,W1901A,2,RUSSIA,AUSTRIA,Just confirming that I will disband my fleet in St. Petersburg this winter. Looking forward to maintaining our non-aggression pact.
42,W1901A,2,RUSSIA,ITALY,I hope we can stay in touch about mutual interests. I'm considering focusing on accumulating WP this phase as well.
43,W1901A,2,RUSSIA,GLOBAL,I'm prioritizing WP accumulation this game. Let's all work together to foster a peaceful environment and enhance our respective positions.
44,W1901A,2,AUSTRIA,TURKEY,"I appreciate your plans to disband, Turkey! I will also be disbanding my unit in Budapest this winter to start boosting our WP. Let’s keep our cooperation strong."
45,W1901A,2,AUSTRIA,RUSSIA,Just confirming my intention to disband my Army in Budapest this winter. I’m looking forward to our continued collaboration under the non-aggression pact.
46,W1901A,2,AUSTRIA,GERMANY,"Thanks for your support, Germany! I’ll be disbanding my Army in Budapest to focus on accumulating WP. Let’s maintain our strong communication."
47,W1901A,2,AUSTRIA,GLOBAL,I’m taking steps to accumulate Welfare Points this turn by disbanding a unit. I believe this will help create a more peaceful game environment.
48,W1901A,2,ITALY,FRANCE,"Hi France, I'm planning to disband APU this winter to invest in welfare points. Let’s keep aligning our strategies in the Mediterranean."
49,W1901A,2,ITALY,TURKEY,"Hey Turkey, I will be disbanding APU this phase to maximize my welfare points. I believe this will aid our coordination in the Balkans."
50,W1901A,2,ITALY,GERMANY,"Hello Germany, I'm going to disband a unit this winter as part of my strategy to focus on welfare points. Let's continue our discussions about the Mediterranean."
51,W1901A,2,ITALY,RUSSIA,"Hi Russia, I’m disbanding a unit this winter to accumulate welfare points. I hope we can keep our lines of communication open for future cooperation."
52,W1901A,3,ITALY,FRANCE,"Hi France, just to confirm, I’m planning to disband APU this winter to focus on accumulating welfare points. Let’s keep our plans aligned in the Mediterranean!"
53,W1901A,3,ITALY,TURKEY,"Hey Turkey, I’m going to disband APU as well this winter. I believe this will strengthen our coordination in the Balkans."
54,W1901A,3,ITALY,GERMANY,"Hello Germany, I’m disbanding APU to focus on welfare points. Let’s keep the conversation going about our Mediterranean strategies."
55,W1901A,3,ITALY,RUSSIA,"Hi Russia, I will be disbanding APU to maximize my welfare points this phase. Looking forward to our continued discussions."
56,W1901A,3,AUSTRIA,TURKEY,"Thanks for our ongoing cooperation, Turkey! I'll be disbanding my Army in Budapest this winter to start focusing on accumulating WP. Let's continue to work closely together in the Balkans."
57,W1901A,3,AUSTRIA,GERMANY,"I'm moving forward with disbanding my Army in Budapest this winter, as planned. I appreciate your support and look forward to maintaining our communications."
58,W1901A,3,AUSTRIA,RUSSIA,Just confirming my disbandment of the Army in Budapest this winter. I hope we can continue our productive collaboration under the non-aggression pact.
59,W1901A,3,AUSTRIA,GLOBAL,I'm officially disbanding a unit this winter as part of my strategy to accumulate Welfare Points. Looking forward to a peaceful game for everyone!
60,W1901A,3,TURKEY,AUSTRIA,"Hey Austria, I'm going ahead with disbanding A SMY this winter to boost my WP. Let’s keep our communication strong as we move forward together!"
61,W1901A,3,TURKEY,ITALY,"Italy, I will be disbanding A SMY this winter to maximize my welfare points. Let’s continue coordinating effectively in the Balkans!"
62,W1901A,3,TURKEY,RUSSIA,"Russia, I'm confirming that I'll be disbanding A SMY this winter to increase my WP. Looking forward to our continued cooperation!"
63,W1901A,3,TURKEY,FRANCE,"France, just a quick note that I'm disbanding A SMY this winter. I appreciate your commitment to stability, and I hope we can continue our discussions."
64,W1901A,3,RUSSIA,AUSTRIA,I'm planning to disband my fleet in St. Petersburg to focus on accumulating Welfare Points. Looking forward to our continued collaboration under the non-aggression pact.
65,W1901A,3,RUSSIA,TURKEY,I will be disbanding my fleet in St. Petersburg this winter to increase my WP. Let's keep up our cooperation in the Black Sea!
66,W1901A,3,RUSSIA,ITALY,"Just a heads-up, I'm disbanding my fleet in St. Petersburg this winter as well to accumulate WP. I hope we can continue our discussions on mutual benefits."
67,W1901A,3,RUSSIA,GLOBAL,It seems many of us are focusing on accumulating WP this phase. Let's keep the lines of communication open as we work together towards a peaceful outcome!
68,W1901A,3,ENGLAND,GERMANY,"Hey Germany, I’m planning to disband my fleet in the North. Let's keep collaborating closely there. How are your plans looking?"
69,W1901A,3,ENGLAND,FRANCE,"Hi France, just confirming I’ll be disbanding my fleet in the North. I believe this will help strengthen our cooperation. What are your thoughts on the next phase?"
70,W1901A,3,ENGLAND,TURKEY,"Hi Turkey, I’m also focusing on disbanding a unit this turn to accumulate more WP. Let’s continue our peaceful collaboration. How’s your situation developing?"
71,W1901A,3,ENGLAND,AUSTRIA,"Hi Austria, just a heads up that I’ll be disbanding a fleet this turn to focus on accumulating WP. Looking forward to working together this phase!"
72,W1901A,3,FRANCE,GERMANY,"Hey Germany, I’m planning to disband A SPA this winter to focus on accumulating Welfare Points. I hope we can continue our stable relationship as we move forward."
