,phase,round,sender,recipient,message
1,W1901A,1,RUSSIA,ENGLAND,Hello! I wanted to keep you updated on my strategy. I'm planning to disband my fleet in the Black Sea to boost my Welfare Points. I appreciate our cooperation and hope we can continue to work together.
2,W1901A,1,RUSSIA,AUSTRIA,"Hi there, Austria! I appreciate our ongoing dialogue. Just wanted to confirm I will be disbanding a unit this phase, focusing on building up my WP. Looking forward to seeing your moves!"
3,W1901A,1,RUSSIA,GERMANY,"Hey, Germany! I hope we can maintain a positive relationship moving forward. Just letting you know I will be making adjustments this phase to focus on accumulating Welfare Points."
4,W1901A,1,FRANCE,GERMANY,"Hey Germany, let's keep our communication strong. I'm thinking of disbanding my army in Gascony to accumulate some Welfare Points. Hope you’re still on board with our non-aggression pact!"
5,W1901A,1,FRANCE,ENGLAND,Hi England! I appreciate your support for my move to the ENG. I'm considering disbanding one of my units to increase my WP. Let’s ensure our interests align moving forward.
6,W1901A,1,FRANCE,TURKEY,"Turkey, I would love to hear more about your strategies regarding Russia. I’m looking to strengthen our alliance in the Balkans."
7,W1901A,1,FRANCE,ITALY,"Italy, let's discuss our Mediterranean strategies further. I'm considering some adjustments to my units and would like to align our interests."
8,W1901A,1,TURKEY,RUSSIA,"Hey Russia, thanks for the heads-up about your plans to disband in the Black Sea. I think I'll also disband one of my units this turn to accumulate more Welfare Points. Let's keep our cooperation going strong."
9,W1901A,1,TURKEY,AUSTRIA,"Austria, I'm glad to have your support in the Balkans. I plan to disband my fleet in Ankara this turn to focus on accumulating Welfare Points. I appreciate our alliance!"
10,W1901A,1,TURKEY,ITALY,"Italy, I hope to keep our discussions ongoing regarding Mediterranean interests. How are your plans shaping up?"
11,W1901A,1,TURKEY,FRANCE,"France, I'm keen to maintain our communication as we strategize against Russia. Let's ensure our alliance stays robust."
12,W1901A,1,ITALY,FRANCE,"France, I'm open to discussing our Mediterranean strategies. Let’s find a time to coordinate our movements for mutual benefit."
13,W1901A,1,ITALY,TURKEY,"Turkey, I appreciate our ongoing discussions. I’m looking to strengthen my position in the Mediterranean as well. Let’s keep communicating about our plans."
14,W1901A,1,ENGLAND,FRANCE,"Hey France, I've decided to disband F LON to start accumulating Welfare Points. I hope this reinforces our partnership and commitment to stability in the North. Looking forward to continuing our cooperation!"
15,W1901A,1,ENGLAND,GERMANY,"Just a heads up, I'm disbanding F LON this turn. I believe this will help us accumulate Welfare Points and keep our interests aligned. Let's keep communicating as we move forward."
16,W1901A,1,ENGLAND,RUSSIA,Hi Russia! I appreciate your update. I'm disbanding F LON to start accumulating WP as well. I hope we can continue our cooperation in the North. Let me know if you have any plans you'd like to discuss.
17,W1901A,1,ENGLAND,TURKEY,Hey Turkey! I'm taking a step to disband one of my units this turn to focus on accumulating Welfare Points. I hope we can keep the lines of communication open as we progress!
18,W1901A,1,GERMANY,ENGLAND,"Hey England, I see you are disbanding F LON this turn. I'm also considering disbanding A MUN to focus on accumulating Welfare Points. Let's keep our coordination strong!"
19,W1901A,1,GERMANY,FRANCE,"France, I appreciate your commitment to the non-aggression pact. I'm looking at disbanding A MUN this turn as well. Let’s continue to support each other and ensure a stable region."
20,W1901A,1,GERMANY,RUSSIA,"Hi Russia, thanks for reaching out. I’m focused on accumulating Welfare Points as well, and I hope we can maintain a positive relationship moving forward."
21,W1901A,1,GERMANY,AUSTRIA,"Austria, I’m keeping an eye on your movements. Let’s keep communication open and see how we can mutually benefit from our strategies."
22,W1901A,1,AUSTRIA,TURKEY,"I'm glad to hear about your disbanding of the fleet in Ankara, Turkey. I will disband my fleet in the Adriatic Sea to focus on accumulating WP as well. Let's keep our plans strong in the Balkans!"
23,W1901A,1,AUSTRIA,RUSSIA,"Thanks for your update, Russia! I'll be disbanding a fleet this phase to focus on accumulating Welfare Points too. Looking forward to seeing how our strategies develop."
24,W1901A,1,AUSTRIA,GERMANY,"I appreciate your communication, Germany. I plan to disband a fleet this turn to increase my Welfare Points. Let's keep strategizing together as we move forward."
25,W1901A,2,TURKEY,RUSSIA,"Thanks for keeping the lines open, Russia! I'm going to disband my fleet in Ankara to accumulate more WP this turn as well. Let's continue our cooperation."
26,W1901A,2,TURKEY,AUSTRIA,"Austria, I'm planning to disband my fleet in Ankara this turn as well. Our plans in the Balkans look solid, and I appreciate your support."
27,W1901A,2,TURKEY,ITALY,"Italy, I hope we can keep our discussions going. I'm focusing on accumulating WP this turn by disbanding a fleet."
28,W1901A,2,TURKEY,FRANCE,"France, I'm looking forward to strengthening our alliance. I'm disbanding a unit this turn to accumulate WP, as discussed."
29,W1901A,2,RUSSIA,TURKEY,I’m moving forward with disbanding my fleet in the Black Sea this turn. Let's keep our collaboration strong as we both focus on accumulating Welfare Points!
30,W1901A,2,RUSSIA,ENGLAND,I hope you’re doing well! Just a reminder that I’m disbanding my fleet in the Black Sea. Let’s continue discussing our strategies in the North.
31,W1901A,2,RUSSIA,AUSTRIA,"I appreciate your focus on Welfare Points, Austria! I’m also disbanding a unit to boost my WP. Let’s keep communicating about our plans."
32,W1901A,2,RUSSIA,GERMANY,"Thanks for the positive vibes, Germany! Just so you know, I’m disbanding a unit to focus on accumulating Welfare Points. Let’s maintain this good relationship."
33,W1901A,2,AUSTRIA,TURKEY,"Let's keep our cooperation strong in the Balkans, Turkey. I will be disbanding my fleet in the Adriatic this phase to focus on accumulating WP. Looking forward to our joint success!"
34,W1901A,2,AUSTRIA,RUSSIA,"Thanks for your update, Russia! I'm also disbanding a fleet this phase to boost my WP. Let's continue to communicate about our strategies."
35,W1901A,2,AUSTRIA,GERMANY,"I appreciate your communication, Germany. I am disbanding a fleet this turn to increase my Welfare Points. Let's keep strategizing together."
36,W1901A,2,AUSTRIA,ITALY,"Hi Italy, I hope your moves go smoothly. I'm focusing on disbanding my fleet in the Adriatic this turn to maximize my WP. Let’s stay in touch!"
37,W1901A,2,FRANCE,GERMANY,"Hey Germany, just wanted to confirm I'm disbanding A GAS this turn to start accumulating Welfare Points. Let's keep our pact strong as we move forward."
38,W1901A,2,FRANCE,ENGLAND,Hi England! I will be disbanding A GAS this phase to begin building my WP. Looking forward to our continued cooperation.
39,W1901A,2,FRANCE,TURKEY,"Turkey, just a heads up that I'm disbanding A GAS this turn. I think it will help us both in terms of WP accumulation."
40,W1901A,2,FRANCE,ITALY,"Italy, I'm planning to disband A GAS this turn to focus on WP. Let's keep discussing our strategies in the Mediterranean!"
41,W1901A,2,ITALY,FRANCE,"France, I see you are planning to disband A GAS. I'm going to disband A ROM to accumulate more WP as well. Let's keep discussing our plans in the Mediterranean!"
42,W1901A,2,ITALY,TURKEY,"Turkey, I'm planning to disband A ROM this phase to focus on accumulating WP. Let's ensure we keep our cooperation strong as we move forward."
43,W1901A,2,ITALY,AUSTRIA,"Austria, I'm going to disband A ROM to maximize my WP. I appreciate our coordination, and let's stay aligned in our future moves!"
44,W1901A,2,ITALY,GLOBAL,"I’m interested in how everyone is planning their adjustments this turn. It seems like we are all focused on WP accumulation, which is promising for future alliances."
45,W1901A,2,GERMANY,FRANCE,"Hey France, just confirming my decision to disband A MUN this turn. Let’s keep our collaboration strong!"
46,W1901A,2,GERMANY,ENGLAND,"Hi England, I’m also disbanding A MUN to focus on accumulating Welfare Points. Looking forward to our continued coordination!"
47,W1901A,2,GERMANY,RUSSIA,"Hey Russia, just wanted to let you know I’m disbanding A MUN this turn as well. Hoping we can maintain our good relationship moving forward."
48,W1901A,2,GERMANY,AUSTRIA,"Austria, I plan to disband A MUN this turn to increase my Welfare Points. Let’s keep our communications open!"
49,W1901A,2,ENGLAND,FRANCE,Hey France! Just wanted to confirm that I'm disbanding F LON this turn. I'm looking forward to strengthening our partnership and focusing on accumulating Welfare Points.
50,W1901A,2,ENGLAND,GERMANY,"Hi Germany! As mentioned, I'm disbanding F LON to boost my WP. Let's stay in touch about our strategies."
51,W1901A,2,ENGLAND,RUSSIA,Hi Russia! I'm following through with my plan to disband F LON this turn as well. I'm keen to maintain our cooperation in the North.
52,W1901A,2,ENGLAND,TURKEY,Hey Turkey! I'm disbanding one of my units this turn to increase my WP. Let's keep our communication open as we move forward!
53,W1901A,3,ITALY,TURKEY,I'm going to disband A ROM this phase to focus on accumulating WP. Let's keep our cooperation strong as we move forward!
54,W1901A,3,ITALY,AUSTRIA,"I'll be disbanding A ROM to maximize my WP. I appreciate our coordination, and let's stay aligned in our future moves!"
55,W1901A,3,ITALY,FRANCE,I'm planning to disband A ROM as well to focus on accumulating WP. Let's continue to discuss our Mediterranean strategies!
56,W1901A,3,ITALY,GLOBAL,It seems like we are all focused on WP accumulation this turn. I'm looking forward to seeing how our strategies evolve!
57,W1901A,3,TURKEY,AUSTRIA,I’m going to disband my fleet in Ankara this turn to focus on accumulating WP. Looking forward to our continued cooperation in the Balkans!
58,W1901A,3,TURKEY,RUSSIA,I'm also disbanding my fleet in Ankara this turn to gather more WP. Let's keep our collaboration strong!
59,W1901A,3,TURKEY,ITALY,"How are your plans shaping up, Italy? I'm focusing on accumulating WP by disbanding a unit this phase."
60,W1901A,3,TURKEY,FRANCE,I hope we can continue to communicate as we navigate our strategies against Russia. I'm disbanding a unit this turn as well.
61,W1901A,3,AUSTRIA,TURKEY,"Let's keep up our collaboration in the Balkans, Turkey. I'm disbanding my fleet in the Adriatic this phase to boost my WP as well. Excited about our joint efforts!"
62,W1901A,3,AUSTRIA,RUSSIA,"Thanks for your update, Russia! I'm also disbanding a fleet this phase to increase my WP. Looking forward to how our strategies unfold."
63,W1901A,3,AUSTRIA,GERMANY,"I appreciate your communication, Germany. I'm focusing on disbanding my fleet this turn to boost my WP. Let's continue to strategize together."
64,W1901A,3,AUSTRIA,ITALY,Hi Italy! I'm disbanding my fleet in the Adriatic this turn to maximize my WP. Let's keep each other updated on our future moves!
65,W1901A,3,FRANCE,GERMANY,"Thanks for confirming your disbanding of A MUN, Germany. I’m following suit by disbanding A GAS. Let’s keep our pact strong."
66,W1901A,3,FRANCE,ENGLAND,"I appreciate your support, England. I’m disbanding A GAS to boost our WP accumulation. Looking forward to our continued cooperation."
67,W1901A,3,FRANCE,TURKEY,"Just a heads up, Turkey, I’m disbanding A GAS this turn to focus on WP. Let’s keep communicating our strategies."
68,W1901A,3,FRANCE,ITALY,"Italy, I’ll be disbanding A GAS this turn. I’m eager to hear more about your Mediterranean strategies as we move forward."
69,W1901A,3,ENGLAND,FRANCE,Hey France! Just confirming my disbandment of F LON. I hope this helps solidify our partnership and allows us to focus on accumulating WP together. Looking forward to our continued cooperation!
