,phase,round,sender,recipient,message
101,F1901M,4,RUSSIA,AUSTRIA,I'll be moving my units towards the west this phase. I'm interested in any potential agreements we could discuss.
102,F1901M,4,RUSSIA,ENGLAND,I'm supporting your efforts in the north. Let’s make sure our moves align this turn.
103,F1901M,4,RUSSIA,ITALY,I'm focused on securing my position while keeping lines of communication open. Let me know your thoughts on potential collaboration.
104,F1901M,4,ENGLAND,FRANCE,Just confirming my hold in the Channel while you take Belgium. Let’s keep communicating about our future plans!
105,F1901M,4,ENGLAND,RUSSIA,Thanks for your support! I'm moving to Norway as planned. Let’s ensure our coordination continues to be effective.
106,F1901M,4,ENGLAND,GERMANY,How do you see our collaboration developing? I’m holding in LON and ensuring the Channel remains clear.
107,F1901M,4,ENGLAND,TURKEY,Still interested in how you plan to move forward. Any updates on your strategy?
108,F1901M,4,AUSTRIA,TURKEY,"I'm holding my units this turn, looking forward to our continued cooperation in the region. Let’s keep our communication strong!"
109,F1901M,4,AUSTRIA,ITALY,I'm planning to hold in Rumania and keep my positions stable for now. Let’s ensure we align our future moves!
110,F1901M,4,AUSTRIA,RUSSIA,I'm holding my positions this phase. How do you see our collaboration developing as we move forward?
111,F1901M,4,AUSTRIA,GERMANY,I'm planning to focus on consolidating my position for the time being. Let's keep communication open.
0,W1901A,1,AUSTRIA,TURKEY,I appreciate your support in Rumania! Let's keep coordinating our movements in the Balkans. Any thoughts on how we can continue to work together?
1,W1901A,1,AUSTRIA,ITALY,I've noticed your move to Apulia. I'd like to ensure we don't have any conflicts in the Adriatic. Can we agree on non-aggression?
2,W1901A,1,AUSTRIA,RUSSIA,It's great to have your support. I'm keen on discussing our strategies in the east. How do you see our partnership evolving?
3,W1901A,1,AUSTRIA,GERMANY,"I'm still focusing on my own position for now, but let's keep the lines of communication open for future opportunities."
4,W1901A,1,ENGLAND,FRANCE,"Hey France, just wanted to confirm our previous discussions about Belgium and ensure we both avoid conflict there. Let’s keep the lines open!"
5,W1901A,1,ENGLAND,GERMANY,"Germany, I appreciate your willingness to collaborate. Let’s maintain our communication to ensure we both benefit from the current situation."
6,W1901A,1,ENGLAND,RUSSIA,"Russia, thanks for your support regarding Norway. Looking forward to coordinating our moves in the north."
7,W1901A,1,ENGLAND,TURKEY,"Turkey, I’d like to keep our communication lines open. How do you see the situation developing in the south?"
8,W1901A,1,RUSSIA,AUSTRIA,I'm happy to support our partnership in the east. Let's keep the communication flowing and make sure we coordinate effectively. What do you see as our next steps?
9,W1901A,1,RUSSIA,ENGLAND,Looking forward to our cooperation in the north. Let's stay in touch about our movements to ensure we both benefit.
10,W1901A,1,RUSSIA,TURKEY,Great to see our collaboration paying off! I appreciate your support and hope we can maintain this positive relationship.
11,W1901A,1,TURKEY,AUSTRIA,Thanks for the collaboration in Rumania! Let's discuss further plans to secure the Balkans together. I'm considering disbanding a unit to strengthen our WP. Any thoughts?
12,W1901A,1,TURKEY,RUSSIA,I'm pleased with our cooperation so far. I plan to disband a unit this turn to focus on accumulating Welfare Points. Let's keep our borders secure.
13,W1901A,1,TURKEY,ENGLAND,How do you see the situation developing in the south? I'm keen to understand your perspective on our mutual interests.
14,W1901A,1,TURKEY,ITALY,"With your move to Apulia, I hope we can both secure our positions in the region. Let’s keep our lines open for coordination."
15,W1901A,1,GERMANY,FRANCE,"France, it seems like we have a solid plan with our movements. Let's keep up this collaboration moving forward. How do you see our next steps?"
16,W1901A,1,GERMANY,ENGLAND,"England, I appreciate your openness to cooperation. I’m keen to discuss any mutual interests we might have, particularly regarding our borders and maintaining stability in the region."
17,W1901A,1,GERMANY,AUSTRIA,"Austria, I understand you're focused on your own position for now, but I'm here if you see any opportunities for collaboration down the line."
18,W1901A,1,GERMANY,TURKEY,"Turkey, I would love to hear about your plans for the next phase. How do you see your positioning developing with Austria?"
19,W1901A,1,ITALY,AUSTRIA,"I agree to the non-aggression pact, Austria. Let's work together to avoid conflicts in the Adriatic. I'm considering reducing my military presence to build goodwill."
20,W1901A,1,ITALY,TURKEY,"Turkey, I’m on board with keeping our lines open for coordination. I might be reducing my military in the region to foster trust and cooperation."
21,W1901A,1,FRANCE,GERMANY,"Hey Germany, great to see our plans aligning! I'm considering disbanding an army to focus on accumulating some Welfare Points while we coordinate our moves. How do you see our collaboration evolving?"
22,W1901A,1,FRANCE,ENGLAND,"Hello England! Just touching base to confirm we're still aligned on our positions, especially in Belgium. I'm also looking at my units and may make some adjustments to focus on long-term WP accumulation. Let’s keep communicating!"
23,W1901A,1,FRANCE,ITALY,Ciao Italy! I appreciate your willingness to collaborate in the Mediterranean. I’m looking to adjust my military presence a bit to boost WP. How are you feeling about our cooperation?
24,W1901A,1,FRANCE,TURKEY,Hi Turkey! I’m keeping an eye on the situation and maintaining communication with all players. How do you see your plans developing in the upcoming turns?
25,W1901A,2,RUSSIA,AUSTRIA,I'm considering disbanding A GAL to start accumulating Welfare Points. I believe this will strengthen our position in the east. What are your thoughts?
26,W1901A,2,RUSSIA,ENGLAND,I hope our northern coordination continues to be fruitful. I'm making adjustments this phase to focus on our long-term strategies.
27,W1901A,2,RUSSIA,TURKEY,I see you are also focusing on accumulating Welfare Points by disbanding a unit. Let’s ensure we keep our borders secure while we build our welfare.
28,W1901A,2,ENGLAND,FRANCE,"Hey France, I'm planning to disband one of my units this phase to focus on WP accumulation. Let's continue our collaboration!"
29,W1901A,2,ENGLAND,GERMANY,"Germany, I'm looking to keep our communication strong and may consider reducing my military presence. Would love to hear your thoughts on the situation."
30,W1901A,2,ENGLAND,RUSSIA,"Russia, I'm focused on WP this phase and may disband a unit. Let's stay coordinated in the north for our mutual benefit."
31,W1901A,2,ENGLAND,TURKEY,"Turkey, I'm considering some changes to my military this phase to improve WP. How do you see your position evolving?"
32,W1901A,2,GERMANY,FRANCE,"I’m considering disbanding a unit this phase to focus on accumulating Welfare Points, and I will likely disband A MUN. How do you see our collaboration evolving as we both look to optimize our units?"
33,W1901A,2,GERMANY,ENGLAND,It’s good to hear that you’re also considering reducing military presence. I plan to disband A MUN to accumulate Welfare Points. Let’s keep the dialogue open about our next moves.
34,W1901A,2,GERMANY,AUSTRIA,"I appreciate your openness in communication. I'm disbanding A MUN this phase to boost my Welfare Points. If you see opportunities for collaboration in the future, feel free to reach out!"
35,W1901A,2,GERMANY,TURKEY,I’m looking to disband a unit this phase to maximize my Welfare Points. How are your plans shaping up with Austria? Any thoughts on cooperation?
36,W1901A,2,TURKEY,AUSTRIA,I plan to disband my fleet in Ankara this turn to focus on accumulating Welfare Points. Let's continue discussing how we can strengthen our position in the Balkans.
37,W1901A,2,TURKEY,RUSSIA,I’m disbanding my fleet in Ankara to focus on welfare. Looking forward to keeping our borders secure as we move forward.
38,W1901A,2,TURKEY,ITALY,"As you move into Apulia, I’m disbanding a unit to focus on welfare points. Let’s coordinate to ensure stability in our region."
39,W1901A,2,TURKEY,ENGLAND,I’m planning to disband a unit this turn to prioritize accumulating Welfare Points. I’d like to hear more about your thoughts on our mutual interests.
40,W1901A,2,AUSTRIA,TURKEY,I appreciate your plans to disband a unit for WP. I'm considering disbanding my fleet in the Adriatic as well. Let's ensure we maintain our strength in the Balkans!
41,W1901A,2,AUSTRIA,ITALY,Glad to have the non-aggression pact in place. I'm thinking of disbanding my fleet in the Adriatic this turn to focus on WP. How do you feel about that?
42,W1901A,2,AUSTRIA,RUSSIA,I'm considering disbanding F ADR to maximize my WP while keeping our military presence stable. Let's ensure we keep communicating as we move forward!
43,W1901A,2,FRANCE,GERMANY,"Hey Germany, I'm going to build an army in Paris this phase to strengthen our positions. How do you feel about our next steps together?"
44,W1901A,2,FRANCE,ENGLAND,"Hi England, I'll be building an army in Paris this phase. Let's keep our communication strong as we progress!"
45,W1901A,2,FRANCE,ITALY,Ciao Italy! I'm building an army in Paris this phase to secure my positions. Looking forward to collaborating more!
46,W1901A,2,FRANCE,TURKEY,"Hi Turkey, just a heads up that I’ll be building a unit in Paris this phase. How do you see the landscape evolving?"
47,W1901A,2,ITALY,AUSTRIA,I'm disbanding my army in Apulia to build goodwill and ensure our non-aggression pact holds strong. Let's keep communication open as we move forward.
48,W1901A,2,ITALY,TURKEY,"Just a heads up, I’m disbanding my army in Apulia to promote trust between us. I’m looking forward to collaborating in the region."
49,W1901A,2,ITALY,FRANCE,I see you’re building in Paris. I'm planning to disband my army in Apulia to enhance our cooperation in the Mediterranean. Let's keep aligning our strategies.
50,W1901A,2,ITALY,GLOBAL,I'm looking to disband one of my units this phase to boost Welfare Points and foster goodwill with my neighbors. Let's keep the lines of communication open!
51,W1901A,3,FRANCE,GERMANY,"Hey Germany, I'm planning to disband my army in Picardy to focus on accumulating Welfare Points. How do you feel about our current strategies?"
52,W1901A,3,FRANCE,ENGLAND,Hi England! Just a heads up that I'm looking to disband A Picardy to boost WP. I think it's key for us to keep our coordination strong!
53,W1901A,3,FRANCE,ITALY,Ciao Italy! I'm planning to disband A Picardy this phase to enhance my WP. Looking forward to our continued cooperation in the Mediterranean!
54,W1901A,3,FRANCE,TURKEY,Hi Turkey! I'm going to disband a unit this phase to focus on accumulating Welfare Points. I'm curious how your plans are shaping up!
55,W1901A,3,GERMANY,FRANCE,I'm planning to disband A MUN this phase to accumulate Welfare Points. How do you see our collaboration evolving with this change?
56,W1901A,3,GERMANY,ENGLAND,"Just to keep you updated, I'm disbanding A MUN to boost my Welfare Points. Looking forward to hearing more about your plans as well."
57,W1901A,3,GERMANY,AUSTRIA,I'm disbanding A MUN this phase to focus on accumulating Welfare Points. Let’s keep the communication open for future collaboration.
58,W1901A,3,GERMANY,TURKEY,I’m looking to disband A unit this phase to maximize my Welfare Points. Would love to hear your thoughts on cooperation with Austria moving forward.
59,W1901A,3,TURKEY,AUSTRIA,I'm disbanding my fleet in Ankara to focus on accumulating Welfare Points. Looking forward to our continued cooperation in the Balkans!
60,W1901A,3,TURKEY,RUSSIA,I plan to disband my fleet in Ankara this turn to boost my Welfare Points. Let’s keep our borders secure and continue our positive relationship.
61,W1901A,3,TURKEY,ITALY,"Just to keep you informed, I'm disbanding my fleet in Ankara to focus on welfare. Let’s coordinate to ensure stability in our region."
62,W1901A,3,TURKEY,ENGLAND,I’m planning to disband a unit this turn to focus on accumulating Welfare Points. I'd love to hear your thoughts on our mutual interests moving forward.
